from,to,wind_hours,point_distance_km,cell_distance_km
1,96,1300.1550918973967,3250.5529174371354,3246.7228056083804
2,96,1301.048054749327,3250.8878327068055,3250.014671118833
3,96,1289.927728636641,3224.924152345878,3224.6286456110206
4,96,1289.927728636641,3224.52082117478,3224.6286456110206
5,96,1300.2570160357263,3294.2486269006226,3291.123892293452
6,96,2124.8035280605045,5371.794843911824,5370.6400714116535
7,96,2124.8035280605045,5370.697558786287,5370.6400714116535
8,96,2222.5967466495576,5830.592310124317,5830.0385449067335
9,96,944.0128665748969,1865.2803075441536,1868.9946122024066
10,96,1343.1788153549141,3230.8625329204374,3227.86921520253
11,96,1365.0110286706422,3212.3229559407814,3210.324232342989
12,96,1367.218812164158,3216.3961059867197,3214.5279377183565
13,96,1339.9896687201986,3276.4163287321444,3274.5353551093017
14,96,1335.3537238977992,3271.355757388363,3268.9727107631356
15,96,1302.7492153790186,3213.6116895736163,3211.447960873759
16,96,1300.3041021829586,3213.2298378581727,3214.288758434123
17,96,716.5348767052111,1086.7607558825023,1087.5618132647999
18,96,2142.687958395903,5345.593818911062,5343.98658695615
19,96,1558.512988531782,2988.4109716631365,2986.87389161947
20,96,1565.0017958792264,2986.157434877056,2986.8054232917766
21,96,1563.4321976260085,2949.1440751566656,2948.281727341001
22,96,1560.5913926943704,2944.652106888346,2942.8853020645415
23,96,1559.3486819871637,2929.147843454635,2926.527071385834
24,96,1559.3486819871637,2929.3701994257594,2926.527071385834
25,96,867.3069933425928,949.9459260344235,945.4038825636023
26,96,1156.1247736053724,1799.975737390662,1801.16023861324
27,96,1156.1247736053724,1802.8569240999364,1801.16023861324
28,96,1156.835739918428,1798.6048644855314,1796.160580390438
29,96,1160.1176526689392,1779.4920342556381,1778.741497060567
30,96,1194.66207501028,1806.3530448983795,1802.7402204602274
31,96,1200.041444802913,1816.4073413492724,1816.2245894504151
32,96,1198.9311204105502,1814.7565579540253,1811.051674529827
33,96,1083.9471286867333,1769.0947849862168,1768.7181485942936
34,96,835.7872922639638,1588.4239794900332,1592.0121348970958
35,96,835.4434457866728,1611.677302175018,1614.2063618875973
36,96,814.3146167846451,1863.9444878714585,1864.3842566609162
37,96,2145.0261957906655,5232.201184194574,5231.383275509539
38,96,43.467740477945796,58.43719520576917,54.418338557582146
39,96,413.78771188925526,787.493925838742,789.1814470550919
40,96,364.85669858782535,608.0319259463033,606.7660208306506
41,96,347.666480939641,591.3421497255733,591.8971170887348
42,96,388.48691389704567,469.5946831787472,473.4589165854422
43,96,728.6641887556278,2641.5700535053284,2642.774971720567
44,96,875.8762882103688,1702.8256764036907,1703.5245052058756
45,96,2091.081943852241,5401.189389530565,5400.645048792891
46,96,229.6715352303805,339.6931848622677,343.24509666688283
47,96,1276.732059273122,1817.3883800973824,1812.858161166478
48,96,742.4344837723124,1076.9205715937535,1078.4025965542673
49,96,738.1352688519712,1069.225039593929,1069.9118000626063
50,96,725.4587873307668,2620.4885016026647,2623.5266338011897
51,96,108.70283670820172,142.31479784084016,143.23464117864097
52,96,883.9388868606686,1521.694665131899,1521.6961537839782
53,96,886.5294620260956,1524.247940049488,1527.9539986750517
54,96,879.8356794525885,1515.3988146305242,1513.2328652694332
55,96,879.8356794525885,1515.1265421259952,1513.2328652694332
56,96,892.9476028285667,1515.4082463179716,1515.1378289838772
57,96,889.9555731303367,1512.7187636022738,1514.7738324357917
58,96,509.9989499303378,797.0889967603732,796.0412470474585
59,96,944.76087002137206,1716.8057319530085,1714.730997060084
60,96,882.7473191178233,1657.292370981383,1655.2941185651798
61,96,1210.8139825154853,2070.80856024212,2067.7615179592194
62,96,193.68110317197255,246.15593872578873,244.74021726147433
63,96,188.89344591992193,243.53774136469792,240.51943496610988
64,96,1098.3145448261116,2425.169621715678,2422.1341200594607
65,96,1066.0735333784808,2450.603064736369,2451.3923823569753
66,96,1065.1210604723803,2455.455886605322,2454.486927809925
67,96,1063.9257951584095,2356.705668463379,2355.0757135129343
68,96,1063.414265241427,2349.0413192998494,2347.5354562268603
69,96,508.22257120380146,847.0080771411624,845.8319088204385
70,96,504.86028892808895,835.9760166211751,840.5815389650803
71,96,1156.1247736053724,1802.8415510311313,1801.16023861324
72,96,860.1300823531478,1916.258428283231,1918.4112096734652
73,96,938.4586752560623,1106.99422661865,1106.0867852472552
74,96,970.1184827505626,1522.0985198472424,1519.9757912887587
75,96,973.5633070851604,1523.822865233298,1525.5710448995005
76,96,999.9574821493566,1563.453792088804,1561.8218429703677
77,96,1013.2996936021577,1576.7992139586308,1578.5117028604154
78,96,1204.783013632341,2372.1014993791055,2368.2691764627857
79,96,1388.5019180589861,3176.236351961781,3175.0686619561607
80,96,1388.5019180589861,3175.6133904738253,3175.0686619561607
81,96,1372.9942234194896,3155.396230189222,3155.114786552393
82,96,1374.5730884442803,3158.8860078406105,3156.3333345958795
83,96,374.47735937162173,442.2438989457833,443.07681720617353
84,96,380.061083595287,629.9669109095578,630.3187779400045
85,96,1549.0747632887737,3247.7227026970177,3244.8668305739957
86,96,1549.0747632887737,3248.2460037452224,3244.8668305739957
87,96,1550.2061043390208,3246.395886327834,3244.959402577893
88,96,1137.702882350747,1805.8987677333337,1803.515176713672
89,96,696.9517546181943,1064.950599563355,1066.667351576909
90,96,710.9236984486522,1180.3175838340278,1180.5813483382474
91,96,1594.5354878692192,2970.9220546352535,2970.373373495558
92,96,1575.1690169493882,2928.9666863426305,2926.0028981050077
93,96,1391.6455405598188,2202.3736706184304,2197.601405527922
94,96,869.6091403839778,1432.9934706877623,1430.3706383817585
95,96,1049.9093202240238,1621.6971751300885,1619.9981135097375
96,96,0,0,0
97,96,2250.7122540313662,5509.425113331426,5509.709930469605
98,96,858.3942878057339,1405.1548779227649,1405.2996646306017
99,96,922.1028600248748,983.5569873292093,982.0955344802277
100,96,601.417768254326,655.3263231660526,652.8867828987691
101,96,599.0704967074,659.0054300310836,655.7436059189749
102,96,672.5344402056256,679.5638021246461,676.2455349743979
103,96,645.8782942581574,973.9792254996875,973.5923209711349
104,96,884.8754324342669,1487.1599704181547,1487.7806579165067
105,96,502.6628378509984,792.2620774415348,792.4836857039122
106,96,509.9989499303378,796.4751259944065,796.0412470474585
107,96,816.89833762545,1866.4176110864053,1864.4269326423585
108,96,1292.792357483031,3269.5458818093766,3269.0958565111655
109,96,1047.622242793123,1887.3061054271775,1886.0530732472132
110,96,1036.1389456620607,1909.5753995741045,1909.2041770749554
111,96,1044.3475350693386,1839.4235091340583,1841.3390340146764
112,96,1048.474228019403,1832.563928505435,1833.7154193460394
113,96,1068.9591296868784,2392.497067503208,2388.60288452692
1,97,1176.2534195822757,2343.9908147752567,2348.6705505039267
2,97,1174.0080032849442,2344.102401889338,2346.374590833475
3,97,1198.5093655332291,2371.8912413064954,2372.768324453269
4,97,1198.5093655332291,2372.518873385662,2372.768324453269
5,97,1072.8307169387813,2973.4303219461203,2978.140133889632
6,97,406.2540675599887,433.5896284367448,434.8792817542389
7,97,406.2540675599887,434.4140959993235,434.8792817542389
8,97,212.0635232007151,401.19969258275245,399.3437879085344
9,97,1874.6056520585882,5070.316311096458,5070.870208719653
10,97,1292.1616749025825,2664.4890671633816,2669.2304226511164
11,97,1284.476434702101,2697.998230105566,2702.3404388452636
12,97,1277.6350180773227,2699.0909924644893,2700.3275627577023
13,97,1241.791060784136,2619.832890670099,2622.05268766327
14,97,1261.51767239878,2617.72776305762,2619.8754273289014
15,97,1374.7660473878702,2645.1993582373716,2648.355599587461
16,97,1377.5592039774945,2643.6635717216104,2642.1815366037445
17,97,2077.9727873983343,5281.078149851303,5282.890248794214
18,97,363.17355400644936,394.8000068549575,399.0329557654492
19,97,1364.087612196204,3867.5831127944844,3866.759150455919
20,97,1369.2823173895124,3871.4260560108423,3873.3365867990474
21,97,1387.9585956607514,3883.601127270763,3885.5355578685826
22,97,1386.765766401186,3880.5541026387427,3880.720293070123
23,97,1398.610325350184,3879.3365044894654,3879.434986634822
24,97,1398.610325350184,3879.0458851483477,3879.434986634822
25,97,2144.141811011863,5070.830543447083,5074.460744371189
26,97,2165.4836039599413,4106.541349131084,4105.0124143156845
27,97,2165.4836039599413,4104.461975939663,4105.0124143156845
28,97,2166.194570272997,4107.737963984849,4107.260983364484
29,97,2169.4764830235085,4118.565073930242,4120.300162557759
30,97,2204.0209053648496,4169.886423791904,4173.499716415672
31,97,2208.9815440281222,4169.908937835127,4173.14352207453
32,97,2208.28995076512,4171.582460709333,4175.365729694885
33,97,2093.3059590413,4056.9535825980074,4059.1769810267483
34,97,1924.8183917044105,5197.831042003224,5199.002062644576
35,97,1915.5841590050525,5217.453856168226,5220.210179339865
36,97,1689.7693244785341,3650.3384230863862,3650.226386038809
37,97,498.5157592945304,555.5386566348197,560.9511532888445
38,97,2422.9261949261017,5534.9617571667095,5532.528296210111
39,97,2346.0715006550013,6237.861474241427,6240.045973934298
40,97,2283.351286137833,6039.02405928458,6037.133820074968
41,97,2302.3848741010893,6032.190071643223,6033.414009397668
42,97,2332.3473311496437,5392.809647627145,5392.72288306244
43,97,2505.4974825391737,7857.222970989989,7858.125024198308
44,97,1887.8479021153323,5184.6203844797255,5181.351115476223
45,97,480.05089753118943,529.6062945983422,536.2163699701578
46,97,2384.5674889777165,5802.956529716212,5804.876567021285
47,97,2322.417457096521,4821.27082937587,4820.740904571761
48,97,2019.474338420039,4528.509247284652,4526.304565659346
49,97,2022.5576763594872,4536.293791974933,4534.918771171499
50,97,2501.9940095246207,7842.6887542357335,7844.123608504273
51,97,2471.1983809001713,5591.197316442096,5593.190055309162
52,97,1873.3385135279918,4123.495157766028,4123.67645875353
53,97,1868.8251698308354,4124.456463480933,4122.851337242777
54,97,1874.4348049843168,4138.904376568143,4142.230464660792
55,97,1874.4348049843168,4140.78192068868,4142.230464660792
56,97,1843.6564401754663,4226.513300569116,4228.4409170857125
57,97,1844.1080425198732,4228.442884826262,4225.90310899866
58,97,2183.4182468085014,5344.648016248779,5344.623694192678
59,97,1862.9264369022524,3806.095915104198,3808.6722720335742
60,97,1884.1659239358362,3860.201724423574,3862.6965323191685
61,97,2145.120516161535,4154.232799795012,4155.533931245076
62,97,2319.7187730951305,5282.250490629843,5282.753904932889
63,97,2319.5287877971214,5282.088450997447,5285.2197341961155
64,97,1786.4314725309703,3478.8363259586445,3483.7222303092503
65,97,1785.8802633340576,3367.5324606931713,3368.2301983205825
66,97,1783.388422769439,3362.841270764346,3362.0349064423813
67,97,1821.168984472968,3446.396099673148,3449.168997677256
68,97,1821.4969613178926,3454.4360345731393,3457.5838742509095
69,97,2150.114041091784,5543.699933223506,5543.8504150061
70,97,2152.8951660705616,5541.24787952172,5541.313833927957
71,97,2165.4836039599413,4104.214448543395,4105.0124143156845
72,97,1687.4997174228683,3616.963718326845,3615.1007470721374
73,97,2097.073474727047,4810.962168147552,4809.573299232031
74,97,1884.6271603117993,4357.443776481838,4358.653728675888
75,97,1879.9245815797399,4351.936113598206,4350.218339930485
76,97,1851.9386044502378,4304.251358993537,4304.739083332558
77,97,1846.4045638080365,4303.144070844627,4300.605416093991
78,97,1973.391253673864,3852.3117973877743,3855.024951946885
79,97,1262.2378178615627,3301.5620149942965,3302.3748517348263
80,97,1262.2378178615627,3301.6080497600115,3302.3748517348263
81,97,1292.4494805325494,3251.9135164540407,3254.498446055392
82,97,1287.6459132633734,3245.8606044112544,3248.008502756702
83,97,2318.1445646165366,5334.926999746846,5337.705941863913
84,97,2268.855840288595,6053.233961546768,6053.459429638465
85,97,1254.0006305741638,3761.3588832763794,3761.754531054124
86,97,1254.0006305741638,3758.9364091719394,3761.754531054124
87,97,1256.2055348851395,3762.8567295082444,3768.380872676412
88,97,2147.0617127053147,4088.3875280881957,4088.409584167299
89,97,2093.456876648393,5293.390043220029,5296.179500816023
90,97,2017.280729797432,5358.993307111196,5359.668854129802
91,97,1456.7843135046633,3950.18921477865,3950.929539742698
92,97,1480.5918494670436,3971.509167430749,3971.4257465671703
93,97,2365.718411279744,4764.852920364712,4767.487948556276
94,97,1922.9464610535822,4157.398309240848,4159.297702034643
95,97,2059.26815057859,4155.163098052465,4154.656715427025
96,97,2400.8865272445423,5509.425113331426,5509.709930469605
97,97,0,0,0
98,97,1938.4338671139778,4191.504473309571,4192.256134858555
99,97,2229.562544901093,5419.521598603652,5417.190225527493
100,97,2353.755940407625,5485.555124563088,5488.9095669152675
101,97,2355.858873956777,5493.250981263116,5495.263046635135
102,97,2319.06443525558,5431.307083873058,5434.1612036237
103,97,2055.850285738639,4594.660552616221,4594.348062463223
104,97,1893.887444712008,4122.1644068569785,4121.13767434506
105,97,2182.4962889409617,5358.353122337084,5359.483044444751
106,97,2183.4182468085014,5343.333994496777,5344.623694192678
107,97,1688.3466678957204,3648.869439241631,3651.2524348601473
108,97,1080.611915728693,2976.150237254348,2980.726722421763
109,97,2056.981073147689,3982.1060432681584,3984.339536280417
110,97,2031.3507774908794,3947.801843492102,3948.522925694392
111,97,2053.706365423905,3992.9165390419034,3990.4069593350864
112,97,2057.8330583739694,4000.8861476327024,3998.927016203044
113,97,1825.980762007499,3437.126750847517,3441.668299487581
1,98,772.8732870608818,2094.670699579954,2092.7393527769973
2,98,773.766249912812,2095.383272009512,2096.6071059747974
3,98,762.6459238001258,2073.8377528399506,2074.8389159022404
4,98,762.6459238001258,2073.6858988942226,2074.8389159022404
5,98,785.5509815495922,2536.721391477195,2536.627275227033
6,98,1610.0974935743684,4107.226791776091,4106.840493829877
7,98,1610.0974935743684,4106.21599601129,4106.840493829877
8,98,1604.1630226177147,4486.929635611514,4486.926815611314
9,98,1016.8898473488385,1453.7217757511548,1455.168765712966
10,98,822.5563483658713,2288.257195297858,2288.071805784917
11,98,844.3885616815988,2282.793737348743,2283.766437388048
12,98,846.5963451751148,2289.0079278288804,2288.31186358318
13,98,818.1507970668948,2324.424060485621,2324.238771482398
14,98,813.5336612945008,2316.262892844953,2315.340277346541
15,98,781.9227998817279,2252.6119927693653,2252.5985883879316
16,98,778.9085830669932,2251.1292537257627,2252.7808921494066
17,98,772.1515010219351,1189.0112678427101,1189.737809317726
18,98,1627.981923909767,4074.1182719642084,4073.6696417741614
19,98,1071.8075605636286,2648.907392570708,2648.3117967309204
20,98,1078.2963679110728,2648.528053582186,2651.6076820153085
21,98,1080.5131017084866,2616.223276324352,2617.7537434857636
22,98,1077.6722967768487,2609.9466267055773,2609.6113023617017
23,98,1076.4295860696418,2593.081490395722,2591.8096686079743
24,98,1076.4295860696418,2593.1622192842833,2591.8096686079743
25,98,630.1212938477855,1508.472638052691,1509.160980948057
26,98,762.8360534532457,1437.185073940198,1438.4353505923086
27,98,762.8360534532457,1438.984664292936,1438.4353505923086
28,98,763.5470197663013,1436.55644124857,1433.821022538844
29,98,766.8289325168124,1421.4082106242572,1423.508173499596
30,98,801.3733548581532,1512.6314611929633,1512.7958979188975
31,98,806.752724650786,1525.8991200887203,1530.1732709856803
32,98,805.6424002584232,1525.4146671250428,1525.6256358203311
33,98,690.6584085346061,1334.4545195487497,1337.7953309047386
34,98,915.373119088246,1366.3923191778738,1367.9664380171093
35,98,956.6705448609524,1397.1750268957978,1399.3877786494018
36,98,303.5159901591802,757.2478933676776,759.2261437107433
37,98,1630.3201613045296,3979.991546527298,3980.6885607365316
38,98,679.9598386075048,1446.261175491674,1442.8381491049774
39,98,1022.0766817385515,2060.559371382639,2062.213746892331
40,98,993.7064929048181,1862.521921045752,1859.9658715730304
41,98,976.67846509164394,1858.3786442694907,1859.1623009557375
42,98,816.107875122319,1203.6051460298895,1202.6539689723702
43,98,1186.7835974659433,3706.368548760031,3706.4354076127847
44,98,986.2416022388683,1428.9012801516456,1425.0817722303377
45,98,1576.3759093661051,4151.666499308488,4152.770011416685
46,98,855.9992132141838,1647.6662945123737,1648.3829929845979
47,98,912.4909818132097,2060.923149056354,2057.642093198255
48,98,459.6034998534242,911.3450450899411,910.027347687001
49,98,459.18329378792396,913.3541950750097,912.2913347093922
50,98,1186.6974132115138,3689.6530228841584,3690.64098731021
51,98,728.2320245815761,1520.8980036608034,1522.696373215569
52,98,156.10439210554134,145.66320939917534,144.4686678417439
53,98,169.90423923981024,151.7650928610223,155.38067869035623
54,98,169.1805372886624,153.818963222955,152.60854131863422
55,98,169.1805372886624,155.92592845897516,152.60854131863422
56,98,242.73763552031426,286.22225623508217,286.7118178998599
57,98,240.20138579747794,284.62692120779604,282.3091917250873
58,98,798.2354047188657,1173.8659559702044,1172.6138261020528
59,98,195.7996715504948,446.96818831702933,445.46217421838566
60,98,184.3884832422113,430.33361051653975,428.8287013766618
61,98,786.6924869215433,1825.605502137045,1824.4146377513764
62,98,559.0656306185568,1228.0665627784404,1227.292009266738
63,98,561.6986360582306,1224.864395863755,1227.3725405027772
64,98,593.5198307707708,1729.4395145309527,1730.495117175409
65,98,561.2788193231395,1667.733928025071,1670.82710225397
66,98,560.3263464170391,1671.0040992381382,1669.9125369513172
67,98,559.1310811030681,1594.0359875052063,1595.365907425212
68,98,558.6195511860858,1589.6860091166845,1591.600586561915
69,98,996.0239779978232,1379.4952691748294,1378.3754812103355
70,98,994.6019805386874,1375.185210450084,1374.9983412952183
71,98,762.8360534532457,1438.692744699193,1438.4353505923086
72,98,352.1468336922663,887.189203684194,890.0225350398733
73,98,642.9019723887841,1376.1926698228172,1374.5939904445352
74,98,321.4091816777182,477.277130233653,474.1926465462014
75,98,324.8540060123158,472.41922292622047,470.5630799058512
76,98,327.09476451896796,464.44657019091125,460.93658589821064
77,98,339.8054784097648,481.20074319556886,478.5169628727549
78,98,771.1412618958005,1954.456282758753,1953.1466929284197
79,98,886.6295801825567,2564.855321772659,2565.292030184933
80,98,886.6295801825567,2564.1683459822207,2565.292030184933
81,98,871.1218855430601,2515.379759384836,2517.7354107396104
82,98,872.7007505678511,2516.2913760202828,2515.779999512968
83,98,738.38099815014,1149.2946692595488,1151.3071320185095
84,98,1008.659811515369,1874.5599634471969,1874.1546947259717
85,98,1056.1034739561808,2864.938248673384,2863.6268074995432
86,98,1056.1034739561808,2864.3454879851447,2863.6268074995432
87,98,1057.2348150064277,2864.2764997872837,2866.813767423387
88,98,744.4141621986201,1425.6480623619834,1423.4961006531153
89,98,783.2006362525764,1193.2354046175049,1195.2564481442596
90,98,843.4315093720719,1299.6352409096628,1298.9840431937291
91,98,1123.3558058852564,2673.0175394195853,2674.263909150971
92,98,1104.0270444283892,2640.8851927835644,2639.226456135179
93,98,1035.9333091140122,2376.2408693806724,2374.786393481
94,98,14.991032967938764,35.47466675316373,35.91631304692029
95,98,656.620600071897,1228.4808922321467,1226.1947983247828
96,98,657.9201709259454,1405.1548779227649,1405.2996646306017
97,98,1576.4517872316385,4191.504473309571,4192.256134858555
98,98,0,0,0
99,98,701.409021671283,1834.2778947513875,1832.2640848805827
100,98,721.2749290037497,1681.9563772658612,1683.7847409986894
101,98,723.8113879681022,1690.3119873260805,1690.5688049358987
102,98,687.5012189791936,1651.0831723560766,1652.0461686243207
103,98,428.0309328940978,852.6971266114572,851.3771631215108
104,98,60.43689333467624,83.34986773665834,83.28471580061002
105,98,809.2983009567314,1186.8945327214528,1187.0295313339243
106,98,798.2354047188657,1172.4306622515478,1172.6138261020528
107,98,306.6487771717616,766.5683496173041,767.2957702613645
108,98,778.0863229968969,2508.363630157275,2511.437912801027
109,98,654.3335226409962,1426.8181288261856,1428.6824475807512
110,98,642.8502255099338,1422.024578243895,1423.5165456411444
111,98,651.0588149172119,1366.4171488882268,1367.645389126379
112,98,655.1855078672762,1365.2323254245318,1365.9205049416212
113,98,564.1644156315372,1641.9609653453838,1641.3858960444609
1,99,1233.9394989918949,3075.8997772917282,3068.928231868685
2,99,1234.832461843825,3075.818671314143,3071.3077653309115
3,99,1223.4780457708957,3048.0510017186107,3044.8800156997127
4,99,1223.4780457708957,3047.437044771844,3044.8800156997127
5,99,1179.4044586745906,2788.211809299265,2782.4317593184524
6,99,1781.3138275009612,5201.120845314714,5197.327088362101
7,99,1781.3138275009612,5199.938756627659,5197.327088362101
8,99,1879.1060248968495,5781.908852052965,5778.312888993036
9,99,1039.8420785216476,2760.010956678022,2761.5006477071347
10,99,1268.5238391020043,2868.798518776574,2862.669921607599
11,99,1290.3560524177324,2841.972084958982,2836.644282023941
12,99,1292.5638359112484,2843.904859163998,2840.110134534408
13,99,1266.2386334171163,2916.895905365739,2912.618116250856
14,99,1261.5766853447126,2914.8715494889248,2910.3243870887663
15,99,1228.6086631647736,2868.222757458556,2863.291752646552
16,99,1226.7349677661448,2868.7740853830715,2867.959117388982
17,99,854.6533562886463,2019.543793768035,2018.6373288720251
18,99,1799.1982578363588,5185.8919344788055,5181.041350762323
19,99,1197.4318928065084,2259.7315207841084,2257.607215697135
20,99,1193.8680199510347,2256.7028102124727,2255.754376600497
21,99,1197.9146979158143,2220.9606656879223,2218.6630728217674
22,99,1203.5623739957844,2217.8963926158785,2215.2950075296862
23,99,1213.8466331701045,2204.761253698785,2201.4300571606195
24,99,1213.8466331701045,2205.036477125348,2201.4300571606195
25,99,205.9543279489792,366.2659187071489,361.25127451995525
26,99,798.4585850180968,1336.2028687414647,1335.6203220268467
27,99,798.4585850180968,1338.6533953173202,1335.6203220268467
28,99,797.7923896166303,1334.878346208523,1332.4181534582174
29,99,798.9454550302328,1321.005909050765,1317.3171006324033
30,99,832.3787414926949,1291.5808544504773,1285.6578784821947
31,99,837.5194043929414,1295.4146375956786,1291.1083192860376
32,99,836.4090800005788,1293.600139131693,1287.5287759311705
33,99,768.0388108701735,1369.2262939196312,1365.0216133272304
34,99,931.6165042107133,2506.25033586497,2507.8331399895333
35,99,931.2726577334223,2532.91812641205,2533.720797962622
36,99,964.7759008976459,1902.0737724569353,1899.249211620496
37,99,1801.5364952311218,5049.32399980347,5044.910060330012
38,99,491.9792570683036,936.1338577366256,937.360944826235
39,99,429.17598749207605,1554.073414349057,1554.8361145352524
40,99,432.900261906043,1448.1332436861553,1447.700736080393
41,99,419.18916294773936,1424.8675753566195,1424.288895963681
42,99,837.507230769421,1422.493007096264,1424.502961689792
43,99,512.2316975234652,3355.13552174847,3357.039489549171
44,99,971.7055001571185,2618.0970789747275,2615.9916403511866
45,99,1747.5922432926984,5208.37637039278,5204.075959481526
46,99,490.6764224026799,1229.1781122870163,1232.901947023511
47,99,709.2631840772312,954.5727787748347,950.4437385584617
48,99,557.3192812388166,1006.0707788337937,1006.0479469494123
49,99,557.4609986926745,1000.1563964728895,999.4717462973477
50,99,512.1455132690357,3332.002499452502,3336.3447661111877
51,99,430.0393383092962,886.0431292077149,885.4145204665089
52,99,1218.7305729201214,1979.1351168243182,1976.0721008409907
53,99,1215.3729100451437,1984.7328582113514,1986.439953879745
54,99,1210.820924290425,1983.8652013791864,1980.1870070246116
55,99,1210.820924290425,1985.290214675456,1980.1870070246116
56,99,1164.4271961349507,2060.896880718625,2058.858212870366
57,99,1165.2122961748562,2058.3202632494917,2056.3540164937494
58,99,861.8011220773429,1741.8589320493877,1738.7946485938576
59,99,1213.4634569987434,1929.8026209069294,1925.8406541896218
60,99,1147.3768513997638,1859.4498047796258,1855.7769495710215
61,99,973.636705837918,1437.1836450666908,1433.0352258592789
62,99,601.3083803436393,880.8596509943243,881.9203834443153
63,99,606.0345705440697,888.1684597578491,886.8689424364253
64,99,957.2790977455443,2005.1519492814757,1998.7227955781048
65,99,931.8442001077094,2086.9423683046466,2084.6041512226875
66,99,931.0945072979982,2091.924529687517,2089.9361939818623
67,99,920.0972478331098,1999.0716358231443,1994.3693902535508
68,99,919.1389457859752,1990.798839798915,1985.869379562914
69,99,773.375301692421,1823.633382464973,1820.7874380379883
70,99,775.4302439498277,1812.5173824961212,1815.3639588182264
71,99,798.4585850180968,1338.8386215078415,1335.6203220268467
72,99,891.7903372738554,1878.884694816855,1877.9284244661123
73,99,418.5468880150562,613.3996782548911,612.5816516204014
74,99,1137.1899790850302,2156.687290345162,2151.629520082878
75,99,1140.634803419628,2155.7852928915854,2154.1211903478425
76,99,1167.028978483825,2180.4584043417462,2175.579902816594
77,99,1180.3371685619413,2197.463882141488,2195.2747798340583
78,99,983.1610842667465,1778.2572584749998,1772.8386289622981
79,99,1185.0032701971759,2586.188935658949,2583.4648343670315
80,99,1185.0032701971759,2585.6726143278156,2583.4648343670315
81,99,1169.5506514571634,2585.8478942272077,2583.1733016355583
82,99,1171.1295164819542,2590.6163872744305,2586.2951354105
83,99,836.4710202340171,1372.878060037198,1372.9268820102704
84,99,443.59668620136546,1472.2752102495338,1472.4445407829426
85,99,1042.5760238619189,2518.141499169354,2514.5005380371667
86,99,1042.5760238619189,2519.2114957366066,2514.5005380371667
87,99,1037.822541610158,2516.574753554604,2512.95724398092
88,99,791.6001357952393,1351.9457659602285,1349.1316661287678
89,99,865.0351313581635,2000.2163142084428,2000.4476539855946
90,99,806.752910395402,2127.8035060184798,2126.1673336559975
91,99,1161.8847046203523,2222.03776012343,2220.4482118246515
92,99,1155.1891630652672,2179.150470456823,2175.6417497004218
93,99,757.9528711816774,1313.9967772870493,1308.7631602609745
94,99,1235.1652361647637,1846.0863575978267,1839.71503128703
95,99,712.2732125391084,1264.3899102649457,1262.5480871484674
96,99,526.2344500802496,983.5569873292093,982.0955344802277
97,99,1907.2225534718207,5419.521598603652,5417.190225527493
98,99,1221.39844554714,1834.2778947513875,1832.2640848805827
99,99,0,0,0
100,99,217.5408505849206,334.03098268172533,336.1101534732084
101,99,212.36185506254904,332.3345604656322,335.00028032831784
102,99,260.27327959394495,304.00267120221866,305.8613228548545
103,99,604.5045968399454,1009.355022083245,1008.3798092458608
104,99,1237.2368363399446,1911.951267945724,1908.570950659107
105,99,858.509681267932,1740.1501508803383,1738.648815834671
106,99,861.8011220773429,1740.9305873315338,1738.7946485938576
107,99,957.0906538342654,1898.5826159490036,1893.2892736438641
108,99,1190.7683994233896,2768.6225242475557,2764.878057098786
109,99,773.3668397378619,1457.307257948132,1453.0823310494159
110,99,768.7971981155918,1490.1042349532165,1487.2830485564452
111,99,762.7721842892772,1436.872050230652,1437.1535929069382
112,99,763.8201159281726,1428.8133414554238,1428.4782186017906
113,99,926.5706247174508,2018.164858764598,2011.4784254026126
1,100,1380.7805924605564,3153.9273430204926,3152.9078735675507
2,100,1381.6735553124868,3153.9885840453767,3155.6304085582674
3,100,1370.3573315762487,3126.5178094877447,3129.2542881767913
4,100,1370.3573315762487,3125.9692104280475,3129.2542881767913
5,100,1365.8803529507336,2977.6270815291086,2977.757253827872
6,100,2158.587422988847,5293.265097635518,5295.262095175111
7,100,2158.587422988847,5292.105829167397,5295.262095175111
8,100,2256.379620384734,5835.6609503218315,5837.824060187632
9,100,976.5268222199671,2472.2545416882463,2474.7303748412432
10,100,1415.7669499738822,3009.216254181229,3009.1963306325592
11,100,1437.5991632896098,2984.9627274552604,2985.82244198067
12,100,1439.806946783126,2987.6593933938566,2989.5829509397195
13,100,1413.4488020619647,3056.961388664724,3058.554438634783
14,100,1408.7868539895612,3053.864691408409,3055.104239027651
15,100,1375.8188318096222,3002.8549083828293,3003.9137064954834
16,100,1373.9363473136732,3003.0890371296546,3008.000187625062
17,100,791.3380999869661,1714.7745447571972,1714.1184669567656
18,100,2176.4718533242444,5274.283988301678,5275.410608210289
19,100,1546.495432993231,2521.3563033437026,2524.064970304043
20,100,1550.8275598193409,2518.5703642258172,2522.8045413200016
21,100,1548.1706869762295,2482.109015743883,2484.937801461124
22,100,1545.3298820445916,2478.527733129809,2480.850602566225
23,100,1544.0259981268443,2464.4673046588237,2466.021339102526
24,100,1544.0259981268443,2464.7265205596727,2466.021339102526
25,100,537.0813700131691,463.40012702100603,462.66306810853825
26,100,1014.4636973350416,1482.055827395477,1487.3536279840707
27,100,1014.4636973350416,1484.7738269054894,1487.3536279840707
